Year,Customer Size,country,value,units,exchange_country,exchange_rate,exchange_units,usd_per_kwh
2013,Large,Latvia,7.019553265365955,pence_per_kwh,USA,1.5625,pound_per_currency,0.04492514089834211
2014,Large,Latvia,6.3739858455305605,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0386900940823705
2015,Large,Latvia,5.220605684404553,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.03414276117600578
2016,Large,Latvia,6.007128866359254,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.044512824899722074
2017,Large,Latvia,6.187103162149029,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04804684054852364
2018,Large,Latvia,4.989412273155573,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03740780917442297
2019,Large,Latvia,5.366147475651223,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04204960920632832
2020,Large,Latvia,5.148911381573907,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.0457493847268409
2021,Large,Latvia,6.617595605775756,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.056895182400687166
2022,Large,Latvia,18.42981358891442,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.15722908885738493
2023,Large,Latvia,16.44710787009503,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.13237184762685797
2008,Very Large,Latvia,4.808541583333334,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.02624100963815284
2009,Very Large,Latvia,6.418112006361781,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04116148952809622
2010,Very Large,Latvia,6.399133935971367,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04143226132381392
2011,Very Large,Latvia,6.903539719676681,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.043065433662476324
2012,Very Large,Latvia,5.781210414131635,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.036483293780516846
2013,Very Large,Latvia,6.485265312496148,pence_per_kwh,USA,1.5625,pound_per_currency,0.04150569799997535
2014,Very Large,Latvia,5.341766283500701,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.032424521340849256
2015,Very Large,Latvia,4.14590684600285,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02711423077285864
2016,Very Large,Latvia,4.651903312195601,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.0344706035433694
2017,Very Large,Latvia,4.644152045407187,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.036064831466504056
2018,Very Large,Latvia,4.291113697054477,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.032172358894616726
2019,Very Large,Latvia,4.862006175266872,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.03809911310794081
2020,Very Large,Latvia,4.372329318562341,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.038849255954024504
2021,Very Large,Latvia,5.390358008356465,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.046343932201413855
2022,Very Large,Latvia,17.324369254783107,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.14779828237638118
2023,Very Large,Latvia,14.658707645610239,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.11797820201565717
2008,Small,Lithuania,7.544108441666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.04116945208817632
2009,Small,Lithuania,8.67309687009719,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.05562345836919102
2010,Small,Lithuania,9.290193359895671,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.060150908370935625
2011,Small,Lithuania,9.871448088602273,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.06157974170853178
2012,Small,Lithuania,9.70940250024379,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.06127280594800598
2013,Small,Lithuania,8.653926287748961,pence_per_kwh,USA,1.5625,pound_per_currency,0.055385128241593355
2014,Small,Lithuania,8.280304960521763,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.0502614511103671
2015,Small,Lithuania,6.714640533734562,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04391374909062403
